"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.0","","","","1"
"2012-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.5","","","","1"
"2012-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","95.9","","","","1"
"2012-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","92.8","","","","1"
"2013-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","91.9","","","","1"
"2013-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.1","","","","1"
"2013-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.8","","","","1"
"2013-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.9","","","","1"
"2013-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.2","","","","1"
"2013-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","95.6","","","","1"
"2013-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","95.8","","","","1"
"2013-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.0","","","","1"
"2013-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.6","","","","1"
"2013-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.9","","","","1"
"2013-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.8","","","","1"
"2013-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.7","","","","1"
"2014-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.5","","","","1"
"2014-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.8","","","","1"
"2014-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.7","","","","1"
"2014-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.9","","","","1"
"2014-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.7","","","","1"
"2014-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.7","","","","1"
"2014-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.7","","","","1"
"2014-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","93.5","","","","1"
"2014-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.5","","","","1"
"2014-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.4","","","","1"
"2014-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.9","","","","1"
"2014-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.9","","","","1"
"2015-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.6","","","","1"
"2015-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.5","","","","1"
"2015-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.7","","","","1"
"2015-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.4","","","","1"
"2015-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.2","","","","1"
"2015-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.4","","","","1"
"2015-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.2","","","","1"
"2015-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.3","","","","1"
"2015-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.4","","","","1"
"2015-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.7","","","","1"
"2015-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.1","","","","1"
"2015-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","92.4","","","","1"
"2016-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","93.3","","","","1"
"2016-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.0","","","","1"
"2016-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.1","","","","1"
"2016-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.2","","","","1"
"2016-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.4","","","","1"
"2016-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.3","","","","1"
"2016-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.5","","","","1"
"2016-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.9","","","","1"
"2016-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","102.2","","","","1"
"2016-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.7","","","","1"
"2016-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.2","","","","1"
"2016-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","94.2","","","","1"
"2017-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","96.5","","","","1"
"2017-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.2","","","","1"
"2017-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.3","","","","1"
"2017-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.5","","","","1"
"2017-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.6","","","","1"
"2017-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.3","","","","1"
"2017-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.7","","","","1"
"2017-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.7","","","","1"
"2017-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.8","","","","1"
"2017-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","103.0","","","","1"
"2017-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","103.6","","","","1"
"2017-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.3","","","","1"
"2018-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.9","","","","1"
"2018-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.3","","","","1"
"2018-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","103.0","","","","1"
"2018-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","102.7","","","","1"
"2018-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.4","","","","1"
"2018-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.0","","","","1"
"2018-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.0","","","","1"
"2018-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.7","","","","1"
"2018-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.6","","","","1"
"2018-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","102.4","","","","1"
"2018-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.5","","","","1"
"2018-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","97.8","","","","1"
"2019-01","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","99.5","","","","1"
"2019-02","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","102.3","","","","1"
"2019-03","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","103.7","","","","1"
"2019-04","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","102.3","","","","1"
"2019-05","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.5","","","","1"
"2019-06","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","100.5","","","","1"
"2019-07","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.4","","","","1"
"2019-08","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","101.6","","","","1"
"2019-09","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","102.3","","","","1"
"2019-10","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","103.6","","","","1"
"2019-11","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","102.4","","","","1"
"2019-12","New Brunswick","2016A000213","Clothing and footwear","2002=100","17","units","0","v41691708","9.139","98.5","","","","1"
"2009-01","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","88.5","","","","1"
"2009-02","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","89.0","","","","1"
"2009-03","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","93.1","","","","1"
"2009-04","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","91.7","","","","1"
"2009-05","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","91.5","","","","1"
"2009-06","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","89.8","","","","1"
"2009-07","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","88.3","","","","1"
"2009-08","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","88.7","","","","1"
"2009-09","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","92.2","","","","1"
"2009-10","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","91.5","","","","1"
"2009-11","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","91.7","","","","1"
"2009-12","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","87.0","","","","1"
"2010-01","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","85.0","","","","1"
"2010-02","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","85.3","","","","1"
"2010-03","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","89.3","","","","1"
"2010-04","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","90.4","","","","1"
"2010-05","Quebec","2016A000224","Clothing and footwear","2002=100","17","units","0","v41691844","11.139","88.0","","","","1"
