"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3688.9","","","","1"
"2019-01","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3643.8","","","","1"
"2019-02","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3660.7","","","","1"
"2019-03","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3647.1","","","","1"
"2019-04","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3702.9","","","","1"
"2019-05","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3746.7","","","","1"
"2019-06","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3767.3","","","","1"
"2019-07","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3727.5","","","","1"
"2019-08","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3734.9","","","","1"
"2019-09","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3792.1","","","","1"
"2019-10","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3774.4","","","","1"
"2019-11","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3722.1","","","","1"
"2019-12","Quebec","2016A000224","Employment","Both sexes","25 years and over","Persons","249","thousands","3","v2094233","6.3.1.3","3729.9","","","","1"
"2009-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","8.2","","","","1"
"2009-02","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","8.2","","","","1"
"2009-03","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","8.8","","","","1"
"2009-04","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","8.6","","","","1"
"2009-05","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.3","","","","1"
"2009-06","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.6","","","","1"
"2009-07","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.3","","","","1"
"2009-08","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.6","","","","1"
"2009-09","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.7","","","","1"
"2009-10","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.6","","","","1"
"2009-11","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.9","","","","1"
"2009-12","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.3","","","","1"
"2010-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","8.1","","","","1"
"2010-02","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.8","","","","1"
"2010-03","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.9","","","","1"
"2010-04","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.6","","","","1"
"2010-05","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.6","","","","1"
"2010-06","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.1","","","","1"
"2010-07","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.1","","","","1"
"2010-08","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.7","","","","1"
"2010-09","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.0","","","","1"
"2010-10","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.5","","","","1"
"2010-11","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.7","","","","1"
"2010-12","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.5","","","","1"
"2011-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.7","","","","1"
"2011-02","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.5","","","","1"
"2011-03","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.6","","","","1"
"2011-04","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.7","","","","1"
"2011-05","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.4","","","","1"
"2011-06","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.1","","","","1"
"2011-07","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.0","","","","1"
"2011-08","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.2","","","","1"
"2011-09","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","5.7","","","","1"
"2011-10","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.3","","","","1"
"2011-11","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.8","","","","1"
"2011-12","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.9","","","","1"
"2012-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","8.6","","","","1"
"2012-02","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","8.0","","","","1"
"2012-03","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.7","","","","1"
"2012-04","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.4","","","","1"
"2012-05","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.4","","","","1"
"2012-06","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","5.3","","","","1"
"2012-07","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.0","","","","1"
"2012-08","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.7","","","","1"
"2012-09","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","5.6","","","","1"
"2012-10","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.0","","","","1"
"2012-11","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.5","","","","1"
"2012-12","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.9","","","","1"
"2013-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.7","","","","1"
"2013-02","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.4","","","","1"
"2013-03","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.5","","","","1"
"2013-04","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.3","","","","1"
"2013-05","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.4","","","","1"
"2013-06","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.1","","","","1"
"2013-07","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.4","","","","1"
"2013-08","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.2","","","","1"
"2013-09","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","5.9","","","","1"
"2013-10","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.2","","","","1"
"2013-11","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","5.8","","","","1"
"2013-12","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.8","","","","1"
"2014-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.7","","","","1"
"2014-02","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.9","","","","1"
"2014-03","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.8","","","","1"
"2014-04","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.5","","","","1"
"2014-05","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.6","","","","1"
"2014-06","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.2","","","","1"
"2014-07","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.2","","","","1"
"2014-08","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.2","","","","1"
"2014-09","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","5.7","","","","1"
"2014-10","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.0","","","","1"
"2014-11","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.3","","","","1"
"2014-12","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.4","","","","1"
"2015-01","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.4","","","","1"
"2015-02","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.1","","","","1"
"2015-03","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.4","","","","1"
"2015-04","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","7.0","","","","1"
"2015-05","Quebec","2016A000224","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2094338","6.8.1.3","6.7","","","","1"
