"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","213517","A","","","0"
"2013-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","250473","A","","","0"
"2013-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","282754","A","","","0"
"2013-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","242498","A","","","0"
"2013-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","229500","A","","","0"
"2013-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","285910","A","","","0"
"2013-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","269156","A","","","0"
"2013-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","285542","A","","","0"
"2013-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","300911","A","","","0"
"2013-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","347109","A","","","0"
"2014-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","195506","A","","","0"
"2014-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","159729","A","","","0"
"2014-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","201418","A","","","0"
"2014-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","258242","A","","","0"
"2014-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","302021","A","","","0"
"2014-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","258244","A","","","0"
"2014-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","249133","A","","","0"
"2014-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","300449","A","","","0"
"2014-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","280055","A","","","0"
"2014-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","296628","A","","","0"
"2014-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","331309","A","","","0"
"2014-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","352868","A","","","0"
"2015-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","201271","A","","","0"
"2015-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","171634","A","","","0"
"2015-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","241896","A","","","0"
"2015-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","299029","A","","","0"
"2015-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","325883","A","","","0"
"2015-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","277580","A","","","0"
"2015-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","288081","A","","","0"
"2015-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","326626","A","","","0"
"2015-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","314520","A","","","0"
"2015-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","344655","A","","","0"
"2015-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","338237","A","","","0"
"2015-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","383061","A","","","0"
"2016-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","232350","A","","","0"
"2016-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","209273","A","","","0"
"2016-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","274311","A","","","0"
"2016-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","334674","A","","","0"
"2016-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","351283","A","","","0"
"2016-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","309931","A","","","0"
"2016-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","316377","A","","","0"
"2016-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","362734","A","","","0"
"2016-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","360163","A","","","0"
"2016-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","375911","A","","","0"
"2016-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","395417","A","","","0"
"2016-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","448152","A","","","0"
"2017-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","230326","A","","","0"
"2017-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","223703","A","","","0"
"2017-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","283019","A","","","0"
"2017-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","367596","A","","","0"
"2017-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","371564","A","","","0"
"2017-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","356467","A","","","0"
"2017-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","333653","A","","","0"
"2017-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","385696","A","","","0"
"2017-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","348811","A","","","0"
"2017-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","356494","A","","","0"
"2017-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","439405","A","","","0"
"2017-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","455660","A","","","0"
"2018-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","226944","A","","","0"
"2018-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","219704","A","","","0"
"2018-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","298049","A","","","0"
"2018-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","332725","A","","","0"
"2018-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","399444","A","","","0"
"2018-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","359279","A","","","0"
"2018-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","338438","A","","","0"
"2018-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","400632","A","","","0"
"2018-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","336471","A","","","0"
"2018-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","370197","A","","","0"
"2018-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","456761","A","","","0"
"2018-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","440875","A","","","0"
"2019-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","236881","A","","","0"
"2019-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","220443","A","","","0"
"2019-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","327260","A","","","0"
"2019-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","319480","A","","","0"
"2019-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","361242","A","","","0"
"2019-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","362016","A","","","0"
"2019-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","323646","A","","","0"
"2019-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","416109","A","","","0"
"2019-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","340380","A","","","0"
"2019-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","352379","A","","","0"
"2019-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","439317","A","","","0"
"2019-12","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","December 21, 2021","Dollars","81","thousands","3","v1299850085","1.23.1.82","444634","A","","","0"
"2009-01","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","171971","A","","","0"
"2009-02","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","137595","A","","","0"
"2009-03","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","181332","A","","","0"
"2009-04","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","231055","A","","","0"
"2009-05","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","246025","A","","","0"
"2009-06","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","222605","A","","","0"
"2009-07","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","216699","A","","","0"
"2009-08","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","246980","A","","","0"
"2009-09","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","254535","A","","","0"
"2009-10","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","279222","A","","","0"
"2009-11","Canada","2016A000011124","Shoe stores [4482]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345058","1.23.1.81","233157","A","","","0"
